Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Kansas,US,2020-09-11 04:30:23,38.5266,-96.7265,47802,503,1817.0,45482.0,20.0,1640.81180401426,441414.0,,1.0522572277310571,84000020,USA,15151.6108459301,
Kentucky,US,2020-09-11 04:30:23,37.6681,-84.6701,54772,1035,10791.0,42946.0,21.0,1225.9625984265188,884491.0,,1.8896516468268456,84000021,USA,19797.576948894868,
Louisiana,US,2020-09-11 04:30:23,31.1695,-91.8678,155419,5161,140440.0,9818.0,22.0,3343.211164013721,2010519.0,,3.320700815215643,84000022,USA,43248.18436781669,
Maine,US,2020-09-11 04:30:23,44.6939,-69.3819,4633,134,4153.0,346.0,23.0,344.66289543613664,313909.0,,2.8922944096697605,84000023,USA,23352.640803682752,
Maryland,US,2020-09-11 04:30:23,39.0639,-76.8021,114078,3824,7166.0,103088.0,24.0,1886.9341414034484,1423727.0,,3.352092427987868,84000024,USA,23549.493191832848,
Massachusetts,US,2020-09-11 04:30:23,42.2302,-71.5301,123546,9166,107501.0,6879.0,25.0,1792.4692959872486,1907999.0,,7.41909895909216,84000025,USA,27682.236772330747,
Michigan,US,2020-09-11 04:30:23,43.3266,-84.5361,120846,6894,80678.0,33274.0,26.0,1210.05036920024,3036448.0,,5.70478129189216,84000026,USA,30404.440556223042,
Minnesota,US,2020-09-11 04:30:23,45.6945,-93.9002,82249,1936,75425.0,4888.0,27.0,1458.4107615532364,1205501.0,,2.3538280100669917,84000027,USA,21375.525920840224,
Mississippi,US,2020-09-11 04:30:23,32.7416,-89.6787,88322,2656,74098.0,11568.0,28.0,2967.660557317526,613238.0,,3.0071782794773667,84000028,USA,20605.08395244996,
Missouri,US,2020-09-11 04:30:23,38.4561,-92.2884,98738,1713,,97025.0,29.0,1608.7846570257113,1083924.0,,1.734894366910409,84000029,USA,17660.88335374362,
Montana,US,2020-09-11 04:30:23,46.9219,-110.4544,8663,123,6732.0,1808.0,30.0,810.5518639043843,273353.0,,1.4198314671591827,84000030,USA,25576.218821869457,
Nebraska,US,2020-09-11 04:30:23,41.1254,-98.2681,37373,430,28175.0,8768.0,31.0,1932.0122745563501,390318.0,,1.1505632408423194,84000031,USA,20177.646080868148,
Nevada,US,2020-09-11 04:30:23,38.3135,-117.0554,72546,1429,1937.0,69180.0,32.0,2355.2703174774265,627319.0,,1.9697846883356769,84000032,USA,20366.468451597902,
New Hampshire,US,2020-09-11 04:30:23,43.4525,-71.5639,7573,434,6867.0,272.0,33.0,556.9565885691886,225659.0,,5.730886042519478,84000033,USA,16596.100200704415,
New Jersey,US,2020-09-11 04:30:23,40.2989,-74.521,195414,16014,34290.0,145110.0,34.0,2200.0655243808114,3113654.0,,8.1949092695508,84000034,USA,35055.025843851574,
New Mexico,US,2020-09-11 04:30:23,34.8405,-106.2485,26429,816,13928.0,11685.0,35.0,1260.4270543759171,803101.0,,3.087517499716221,84000035,USA,38300.738877609954,
New York,US,2020-09-11 04:30:23,42.1657,-74.9481,441911,33019,75584.0,333308.0,36.0,2271.620090532525,9052978.0,,7.471866507056851,84000036,USA,46536.35393540545,
North Carolina,US,2020-09-11 04:30:23,35.6301,-79.8064,180754,2990,156652.0,21112.0,37.0,1723.4225050066339,2521839.0,,1.6541819268176643,84000037,USA,24044.80170067288,
North Dakota,US,2020-09-11 04:30:23,47.5289,-99.78399999999999,14443,160,11930.0,2353.0,38.0,1895.252617241117,214292.0,,1.1078030880011078,84000038,USA,28120.021730515367,
Ohio,US,2020-09-11 04:30:23,40.3888,-82.7649,134086,4354,112140.0,17592.0,39.0,1147.1028565073445,2490351.0,,3.2471697268916966,84000039,USA,21304.899436226908,
Oklahoma,US,2020-09-11 04:30:23,35.5653,-96.9289,66700,876,56531.0,9293.0,40.0,1685.6327731489566,961710.0,,1.313343328335832,84000040,USA,24304.19631581833,
Oregon,US,2020-09-11 04:30:23,44.571999999999996,-122.0709,28471,497,5291.0,22683.0,41.0,675.0302354082296,596988.0,,1.745635910224439,84000041,USA,14154.225358290476,
Pennsylvania,US,2020-09-11 04:30:23,40.5908,-77.2098,146696,7807,116339.0,22550.0,42.0,1145.884440300644,1781226.0,,5.321890167421062,84000042,USA,13913.66607173307,
Rhode Island,US,2020-09-11 04:30:23,41.6809,-71.5118,22782,1067,2197.0,19518.0,44.0,2150.5416944743106,606906.0,,4.683522078834168,84000044,USA,57289.819051296014,
South Carolina,US,2020-09-11 04:30:23,33.8569,-80.945,126592,2975,51431.0,72186.0,45.0,2458.711049011462,1032459.0,,2.350069514661274,84000045,USA,20052.754920937543,
South Dakota,US,2020-09-11 04:30:23,44.2998,-99.4388,15834,177,13201.0,2456.0,46.0,1789.8421877808285,159250.0,,1.1178476695718076,84000046,USA,18001.28637135891,
Tennessee,US,2020-09-11 04:30:23,35.7478,-86.6923,168237,1988,151202.0,15047.0,47.0,2463.5043710996383,2393040.0,,1.1816663397469047,84000047,USA,35041.42667912693,
Texas,US,2020-09-11 04:30:23,31.0545,-97.5635,669592,13930,564114.0,91548.0,48.0,2309.2659264258946,5405257.0,,2.0803713306013214,84000048,USA,18641.4649722145,
Utah,US,2020-09-11 04:30:23,40.15,-111.8624,56019,430,47545.0,8044.0,49.0,1747.34042055448,703766.0,,0.7675967082596976,84000049,USA,21951.81596265453,
Vermont,US,2020-09-11 04:30:23,44.0459,-72.7107,1661,58,1480.0,123.0,50.0,266.1905898982193,147306.0,,3.4918723660445514,84000050,USA,23607.14692085918,
Virginia,US,2020-09-11 04:30:23,37.7693,-78.17,130525,2708,16061.0,111691.0,51.0,1528.4366422240992,1716462.0,,2.075732025141806,84000051,USA,20109.63832427765,
Washington,US,2020-09-11 04:30:23,47.4009,-121.4905,78467,1985,,76482.0,53.0,1030.4412681832823,1597987.0,,2.5297258720226337,84000053,USA,20985.02237654554,
West Virginia,US,2020-09-11 04:30:23,38.4912,-80.9545,11814,258,8904.0,2652.0,54.0,659.20931709285,467790.0,,2.1838496698831893,84000054,USA,26102.21148153584,
Wisconsin,US,2020-09-11 04:30:23,44.2685,-89.6165,84881,1193,74834.0,8854.0,55.0,1457.8267439356118,1335630.0,,1.4054971077155076,84000055,USA,22939.37552576809,
Wyoming,US,2020-09-11 04:30:23,42.756,-107.3025,4199,42,3553.0,604.0,56.0,725.5178753159778,85299.0,,1.0002381519409382,84000056,USA,14738.258929882732,
Alabama,US,2020-09-12 04:30:24,32.3182,-86.9023,136703,2333,54223.0,80147.0,1.0,2788.044913663262,1010922.0,,1.7066194597046151,84000001,USA,20617.65974565512,
Alaska,US,2020-09-12 04:30:24,61.3707,-152.4044,6104,43,2359.0,3702.0,2.0,834.3984307185478,394586.0,,0.7044560943643512,84000002,USA,53938.71873910696,
Arizona,US,2020-09-12 04:30:24,33.7298,-111.4312,207523,5288,32472.0,169763.0,4.0,2851.093125340633,1279424.0,,2.548151289254685,84000004,USA,17577.60330563752,
Arkansas,US,2020-09-12 04:30:24,34.9697,-92.3731,67911,953,61245.0,5713.0,5.0,2250.3449528199976,798358.0,,1.4033072698090148,84000005,USA,26454.932129455723,
California,US,2020-09-12 04:30:24,36.1162,-119.6816,754905,14230,,740675.0,6.0,1910.5606890303286,12451660.0,,1.8850053980302157,84000006,USA,31513.438259345723,
Colorado,US,2020-09-12 04:30:24,39.0598,-105.3111,60482,1985,6117.0,52360.0,8.0,1049.9178986499817,1087199.0,,3.2830538189275917,84000008,USA,18879.125558108582,
Connecticut,US,2020-09-12 04:30:24,41.5978,-72.7554,54326,4480,9142.0,40704.0,9.0,1523.748298524074,1330984.0,,8.246511799138535,84000009,USA,37331.74916914122,
Delaware,US,2020-09-12 04:30:24,39.3185,-75.5071,18559,613,10027.0,7919.0,10.0,1905.9032784124288,256698.0,,3.302979686405517,84000010,USA,26361.41816703021,
Florida,US,2020-09-12 04:30:24,27.7663,-81.6868,658381,12502,,645879.0,12.0,3065.411407170131,4876756.0,,1.898900484673768,84000012,USA,22706.09794691126,
Georgia,US,2020-09-12 04:30:24,33.0406,-83.6431,290781,6246,,284535.0,13.0,2738.715411451536,2558319.0,,2.148008294902349,84000013,USA,24095.47966582852,
Hawaii,US,2020-09-12 04:30:24,21.0943,-157.4983,10459,96,3176.0,7187.0,15.0,738.6967183474212,246483.0,,0.9178697772253559,84000015,USA,17408.565181033315,
Idaho,US,2020-09-12 04:30:24,44.2405,-114.4788,34950,412,17599.0,16939.0,16.0,1955.7206928679147,273816.0,,1.178826895565093,84000016,USA,15322.106358750241,
Illinois,US,2020-09-12 04:30:24,40.3495,-88.9861,259879,8505,,251374.0,17.0,2050.8417850915034,4634477.0,,3.2726768996340603,84000017,USA,36573.09395389976,
Indiana,US,2020-09-12 04:30:24,39.8494,-86.2583,103505,3420,80738.0,19347.0,18.0,1537.457411887522,1183104.0,,3.304188203468432,84000018,USA,17573.759855405773,
Iowa,US,2020-09-12 04:30:24,42.0115,-93.2105,73399,1216,52370.0,19813.0,19.0,2326.382615916604,673597.0,,1.6566983201406014,84000019,USA,21349.66894553845,
Kansas,US,2020-09-12 04:30:24,38.5266,-96.7265,48370,516,1859.0,45995.0,20.0,1660.3085009030954,448930.0,,1.0667769278478396,84000020,USA,15409.598828001377,
Kentucky,US,2020-09-12 04:30:24,37.6681,-84.6701,55704,1044,10822.0,43838.0,21.0,1246.8235701225224,900690.0,,1.874192158552348,84000021,USA,20160.159438705563,
Louisiana,US,2020-09-12 04:30:24,31.1695,-91.8678,156174,5202,140440.0,10532.0,22.0,3359.4519352761167,2037753.0,,3.3309001498328787,84000022,USA,43834.01372484993,
Maine,US,2020-09-12 04:30:24,44.6939,-69.3819,4792,134,4191.0,467.0,23.0,356.4913867753002,320008.0,,2.7963272120200333,84000023,USA,23806.363877126525,
Maryland,US,2020-09-12 04:30:24,39.0639,-76.8021,114724,3828,7186.0,103710.0,24.0,1897.6194571991903,1432876.0,,3.33670374115268,84000024,USA,23700.82439030845,
Massachusetts,US,2020-09-12 04:30:24,42.2302,-71.5301,123986,9180,107501.0,7305.0,25.0,1798.8530436620777,2905353.0,,7.404061748907135,84000025,USA,42152.36467796967,
Michigan,US,2020-09-12 04:30:24,43.3266,-84.5361,122251,6900,80678.0,34673.0,26.0,1224.1188594169314,3072786.0,,5.644125610424457,84000026,USA,30768.29877508009,
Minnesota,US,2020-09-12 04:30:24,45.6945,-93.9002,82716,1949,75757.0,5010.0,27.0,1466.6914436970355,1212560.0,,2.356255138062769,84000027,USA,21500.693662281512,
Mississippi,US,2020-09-12 04:30:24,32.7416,-89.6787,89175,2670,74098.0,12407.0,28.0,2996.321756740002,618379.0,,2.9941126997476872,84000028,USA,20777.823959754704,
Missouri,US,2020-09-12 04:30:24,38.4561,-92.2884,100268,1720,,98548.0,29.0,1633.7136663762085,1096572.0,,1.7154027207085012,84000029,USA,17866.963164374392,
Montana,US,2020-09-12 04:30:24,46.9219,-110.4544,8785,131,6795.0,1859.0,30.0,821.9667695255703,274658.0,,1.4911781445645989,84000030,USA,25698.320886096084,
Nebraska,US,2020-09-12 04:30:24,41.1254,-98.2681,37851,437,28513.0,8901.0,31.0,1956.722676912006,393812.0,,1.154526960978574,84000031,USA,20358.269816915563,
Nevada,US,2020-09-12 04:30:24,38.3135,-117.0554,72806,1439,1930.0,69437.0,32.0,2363.711448381186,633282.0,,1.9764854544955088,84000032,USA,20560.062542286818,
New Hampshire,US,2020-09-12 04:30:24,43.4525,-71.5639,7620,434,6870.0,316.0,33.0,560.4132054532176,227291.0,,5.695538057742781,84000033,USA,16716.125706124316,
New Jersey,US,2020-09-12 04:30:24,40.2989,-74.521,195888,16023,34345.0,145520.0,34.0,2205.402046117005,3140786.0,,8.179674099485421,84000034,USA,35360.491050067605,
New Mexico,US,2020-09-12 04:30:24,34.8405,-106.2485,26563,818,14120.0,11625.0,35.0,1266.8176565661768,806999.0,,3.079471445243384,84000035,USA,38486.63863386094,
New York,US,2020-09-12 04:30:24,42.1657,-74.9481,442791,33019,75649.0,334123.0,36.0,2276.143683925015,9142700.0,,7.457016967372869,84000036,USA,46997.56512445202,
North Carolina,US,2020-09-12 04:30:24,35.6301,-79.8064,182286,3023,156652.0,22611.0,37.0,1738.0295581156672,2558654.0,,1.6583829805909396,84000037,USA,24395.81910289811,
North Dakota,US,2020-09-12 04:30:24,47.5289,-99.78399999999999,14684,164,12177.0,2343.0,38.0,1926.8773406888158,506398.0,,1.1168618904930536,84000038,USA,66451.0236699901,
Ohio,US,2020-09-12 04:30:24,40.3888,-82.7649,135326,4403,113053.0,17870.0,39.0,1157.71102993387,2519213.0,,3.2536245806423008,84000039,USA,21551.813227707862,
Oklahoma,US,2020-09-12 04:30:24,35.5653,-96.9289,67642,888,57383.0,9371.0,40.0,1709.438861189531,974751.0,,1.3127938263209251,84000040,USA,24633.766585602974,
Oregon,US,2020-09-12 04:30:24,44.571999999999996,-122.0709,28865,499,5310.0,23056.0,41.0,684.3717377351882,605739.0,,1.7287372250129915,84000041,USA,14361.706289415393,
Pennsylvania,US,2020-09-12 04:30:24,40.5908,-77.2098,147703,7829,117165.0,22709.0,42.0,1153.7504055033949,1794913.0,,5.300501682430284,84000042,USA,14020.57914594365,
Rhode Island,US,2020-09-12 04:30:24,41.6809,-71.5118,22905,1071,2201.0,19633.0,44.0,2162.1524673836398,615683.0,,4.6758349705304525,84000044,USA,58118.337375078,
South Carolina,US,2020-09-12 04:30:24,33.8569,-80.945,129046,3028,51431.0,74587.0,45.0,2506.3734361628944,1044476.0,,2.3464501030640235,84000045,USA,20286.1530083046,
South Dakota,US,2020-09-12 04:30:24,44.2998,-99.4388,16117,177,13425.0,2515.0,46.0,1821.831914896022,160963.0,,1.0982192715765962,84000046,USA,18194.92030262508,
Tennessee,US,2020-09-12 04:30:24,35.7478,-86.6923,169859,2025,152674.0,15160.0,47.0,2487.2554133193853,2420379.0,,1.1921652664857325,84000047,USA,35441.753277922035,
Texas,US,2020-09-12 04:30:24,31.0545,-97.5635,675034,14227,568067.0,92740.0,48.0,2328.034109396435,5454041.0,,2.1075975432348595,84000048,USA,18809.70955840245,
Utah,US,2020-09-12 04:30:24,40.15,-111.8624,56675,431,48021.0,8223.0,49.0,1767.8023230497718,707807.0,,0.7604764005293341,84000049,USA,22077.86252970251,
Vermont,US,2020-09-12 04:30:24,44.0459,-72.7107,1668,58,1493.0,117.0,50.0,267.3124045455929,148575.0,,3.4772182254196644,84000050,USA,23810.51589050448,
Virginia,US,2020-09-12 04:30:24,37.7693,-78.17,131640,2711,16143.0,112717.0,51.0,1541.4528395988575,1734047.0,,2.0604844532609765,84000051,USA,20315.659774174248,
Washington,US,2020-09-12 04:30:24,47.4009,-121.4905,79011,1991,,77020.0,53.0,1037.585163704861,1614748.0,,2.5199022920859124,84000053,USA,21205.13052514329,
West Virginia,US,2020-09-12 04:30:24,38.4912,-80.9545,12177,264,9062.0,2851.0,54.0,679.4643519755913,471791.0,,2.168021680216802,84000054,USA,26325.463257199328,
Wisconsin,US,2020-09-12 04:30:24,44.2685,-89.6165,86250,1197,75878.0,9175.0,55.0,1481.3392474693576,1345659.0,,1.3878260869565218,84000055,USA,23111.62307722165,
Wyoming,US,2020-09-12 04:30:24,42.756,-107.3025,4264,42,3724.0,498.0,56.0,736.7488021784543,86355.0,,0.9849906191369606,84000056,USA,14920.718295525427,
Alabama,US,2020-09-13 04:32:00,32.3182,-86.9023,137646,2350,54223.0,81073.0,1.0,2807.2773105644596,1016369.0,,1.7072780901733433,84000001,USA,20728.750801774764,
Alaska,US,2020-09-13 04:32:00,61.3707,-152.4044,6207,44,2377.0,3786.0,2.0,848.4782207519702,399629.0,,0.7088770742709843,84000002,USA,54628.08166278218,
Arizona,US,2020-09-13 04:32:00,33.7298,-111.4312,208128,5315,32628.0,170185.0,4.0,2859.4050297600525,1288729.0,,2.5537169434194342,84000004,USA,17705.44176947668,
Arkansas,US,2020-09-13 04:32:00,34.9697,-92.3731,69710,969,62622.0,6119.0,5.0,2309.9578368906664,820000.0,,1.390044469946923,84000005,USA,27172.076118926205,
California,US,2020-09-13 04:32:00,36.1162,-119.6816,758933,14327,,744606.0,6.0,1920.7550028253283,12556967.0,,1.8877819254137056,84000006,USA,31779.955787352184,
Colorado,US,2020-09-13 04:32:00,39.0598,-105.3111,60896,1988,6139.0,52749.0,8.0,1057.1069762531222,1097985.0,,3.265654773638216,84000008,USA,19066.42360406867,
Connecticut,US,2020-09-13 04:32:00,41.5978,-72.7554,54326,4480,9142.0,40704.0,9.0,1523.748298524074,1330984.0,,8.246511799138535,84000009,USA,37331.74916914122,
Delaware,US,2020-09-13 04:32:00,39.3185,-75.5071,18726,613,10063.0,8050.0,10.0,1923.0532243952327,259585.0,,3.2735234433408094,84000010,USA,26657.89657452936,
Florida,US,2020-09-13 04:32:00,27.7663,-81.6868,661571,12600,,648971.0,12.0,3080.263996155647,4901680.0,,1.9045574851376497,84000012,USA,22822.143692326616,
Georgia,US,2020-09-13 04:32:00,33.0406,-83.6431,292905,6287,,286618.0,13.0,2758.720265736799,2610171.0,,2.146429729775866,84000013,USA,24583.846758295298,
Hawaii,US,2020-09-13 04:32:00,21.0943,-157.4983,10588,97,3334.0,7157.0,15.0,747.8077114315419,250039.0,,0.9161314695882132,84000015,USA,17659.717827600234,
Idaho,US,2020-09-13 04:32:00,44.2405,-114.4788,35167,415,18052.0,16700.0,16.0,1967.8635080425167,275610.0,,1.1800836011033071,84000016,USA,15422.494425216764,
Illinois,US,2020-09-13 04:32:00,40.3495,-88.9861,261999,8527,,253472.0,17.0,2067.5718193935973,4691071.0,,3.25459257478082,84000017,USA,37019.70695450954,
Indiana,US,2020-09-13 04:32:00,39.8494,-86.2583,104561,3437,81089.0,20035.0,18.0,1553.1431761206818,1206980.0,,3.2870764434158053,84000018,USA,17928.412608086575,
Iowa,US,2020-09-13 04:32:00,42.0115,-93.2105,74205,1218,52953.0,20034.0,19.0,2351.928800311879,678890.0,,1.641398827572266,84000019,USA,21517.430675072184,
Kansas,US,2020-09-13 04:32:00,38.5266,-96.7265,48658,526,1859.0,46273.0,20.0,1670.1941500298285,448930.0,,1.0810144272267663,84000020,USA,15409.598828001377,
Kentucky,US,2020-09-13 04:32:00,37.6681,-84.6701,56415,1057,10872.0,44486.0,21.0,1262.7378950966195,930222.0,,1.8736151732695203,84000021,USA,20821.17469206005,
Louisiana,US,2020-09-13 04:32:00,31.1695,-91.8678,156174,5202,140440.0,10532.0,22.0,3359.4519352761167,2037753.0,,3.3309001498328787,84000022,USA,43834.01372484993,
Maine,US,2020-09-13 04:32:00,44.6939,-69.3819,4834,135,4211.0,488.0,23.0,359.61589392149455,325003.0,,2.7927182457592057,84000023,USA,24177.957048441764,
Maryland,US,2020-09-13 04:32:00,39.0639,-76.8021,115533,3836,7221.0,104476.0,24.0,1911.000913048656,1444452.0,,3.32026347450512,84000024,USA,23892.299956332456,
Massachusetts,US,2020-09-13 04:32:00,42.2302,-71.5301,124540,9196,107501.0,7843.0,25.0,1806.8907623253845,2968723.0,,7.383973020716237,84000025,USA,43071.769428319436,
Michigan,US,2020-09-13 04:32:00,43.3266,-84.5361,123058,6911,85513.0,30634.0,26.0,1232.19947977627,3110610.0,,5.616050967836305,84000026,USA,31147.036550137847,
Minnesota,US,2020-09-13 04:32:00,45.6945,-93.9002,83588,1958,76650.0,4980.0,27.0,1482.1534454730381,1222522.0,,2.342441498779729,84000027,USA,21677.33639358029,
Mississippi,US,2020-09-13 04:32:00,32.7416,-89.6787,89620,2685,74098.0,12837.0,28.0,3011.2739651139777,622539.0,,2.9959830395001115,84000028,USA,20917.601907700187,
Missouri,US,2020-09-13 04:32:00,38.4561,-92.2884,102290,1728,,100562.0,29.0,1666.6590630472574,1113373.0,,1.6893146935184282,84000029,USA,18140.709756595108,
Montana,US,2020-09-13 04:32:00,46.9219,-110.4544,8925,133,6824.0,1968.0,30.0,835.0658415498822,278728.0,,1.4901960784313726,84000030,USA,26079.129622802866,
Nebraska,US,2020-09-13 04:32:00,41.1254,-98.2681,38120,437,28816.0,8867.0,31.0,1970.628740162365,397354.0,,1.1463798530954878,84000031,USA,20541.374932279025,
Nevada,US,2020-09-13 04:32:00,38.3135,-117.0554,73220,1449,1930.0,69841.0,32.0,2377.152326051018,637902.0,,1.9789674952198848,84000032,USA,20710.05494526901,
New Hampshire,US,2020-09-13 04:32:00,43.4525,-71.5639,7652,435,6920.0,297.0,33.0,562.7666467359609,229024.0,,5.6847882906429685,84000033,USA,16843.579260592876,
New Jersey,US,2020-09-13 04:32:00,40.2989,-74.521,196337,16027,34397.0,145913.0,34.0,2210.4571057363105,3141235.0,,8.163005444720048,84000034,USA,35365.54610968691,
New Mexico,US,2020-09-13 04:32:00,34.8405,-106.2485,26661,821,14276.0,11564.0,35.0,1271.4913805560682,812050.0,,3.079404373429353,84000035,USA,38727.52618358483,
New York,US,2020-09-13 04:32:00,42.1657,-74.9481,443640,33023,75707.0,334910.0,36.0,2280.5079234593604,9245625.0,,7.443648002885222,84000036,USA,47526.64563572705,
North Carolina,US,2020-09-13 04:32:00,35.6301,-79.8064,183738,3047,156652.0,24039.0,37.0,1751.8738408273618,2581132.0,,1.6583395922454802,84000037,USA,24610.138515290302,
North Dakota,US,2020-09-13 04:32:00,47.5289,-99.78399999999999,15151,167,12450.0,2534.0,38.0,1988.1584438011605,515420.0,,1.1022374760741864,84000038,USA,67634.91684403631,
Ohio,US,2020-09-13 04:32:00,40.3888,-82.7649,136568,4411,114066.0,18091.0,39.0,1168.3363133175349,2567011.0,,3.229892800656083,84000039,USA,21960.724093386147,
Oklahoma,US,2020-09-13 04:32:00,35.5653,-96.9289,68659,899,58125.0,9635.0,40.0,1735.1403384053103,988835.0,,1.3093694927103512,84000040,USA,24989.695400850807,
Oregon,US,2020-09-13 04:32:00,44.571999999999996,-122.0709,29156,505,5310.0,23341.0,41.0,691.2711721949472,610104.0,,1.7320620112498286,84000041,USA,14465.197806311773,
Pennsylvania,US,2020-09-13 04:32:00,40.5908,-77.2098,148635,7829,117920.0,22886.0,42.0,1161.030524241194,1807805.0,,5.267265448918492,84000042,USA,14121.28224762574,
Rhode Island,US,2020-09-13 04:32:00,41.6809,-71.5118,22905,1071,2201.0,19633.0,44.0,2162.1524673836398,615683.0,,4.6758349705304525,84000044,USA,58118.337375078,
South Carolina,US,2020-09-13 04:32:00,33.8569,-80.945,129978,3040,51431.0,75507.0,45.0,2524.475043671099,1054872.0,,2.3388573450891688,84000045,USA,20488.067505788822,
South Dakota,US,2020-09-13 04:32:00,44.2998,-99.4388,16437,183,13739.0,2515.0,46.0,1858.0040444962408,162609.0,,1.1133418507026829,84000046,USA,18380.98069425621,
Tennessee,US,2020-09-13 04:32:00,35.7478,-86.6923,170891,2064,154947.0,13880.0,47.0,2502.367050539348,2442734.0,,1.2077874200513778,84000047,USA,35769.098869057954,
